ANO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P801_1,P801_2,P801_3,P801_4,P801_5,P801_6,P801_7,P801_8,P801_9,P801_10,P801_11,P801_12,P801_13,P801_14,P801_15,P801_16,P801_17,P801_20,P801_18,P801_19,P806,TICUEST01,FACTOR07,NCONGLOME,SUB_CONGLOME
2022,02,015281,052,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,212.413589477539,013216,00
2022,02,015281,086,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,212.413589477539,013216,00
2022,02,015281,104,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,212.413589477539,013216,00
2022,02,015281,137,11,020105,5,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,212.413589477539,013216,00
2022,02,015281,154,11,020105,5,2,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,212.413589477539,013216,00
2022,02,015302,019,11,020101,5,2,02,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,78.546501159668,013343,00
2022,02,015302,029,11,020101,5,2,01,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,78.546501159668,013343,00
2022,02,015302,049,11,020101,5,2,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,78.546501159668,013343,00
2022,02,015302,068,11,020101,5,2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,78.546501159668,013343,00
2022,02,015308,018,11,021901,5,5,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015308,034,11,021901,5,5,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015308,045,11,021901,5,5,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015308,060,11,021901,5,5,02,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015308,073,11,021901,5,5,02,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015308,087,11,021901,5,5,02,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,488.417816162109,012752,00
2022,02,015319,018,11,022005,2,8,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,019,11,022005,2,8,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,020,11,022005,2,8,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,074,11,022005,2,8,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,076,11,022005,2,8,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,077,11,022005,2,8,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,078,11,022005,2,8,02,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,012995,00
2022,02,015319,079,11,022005,2,8,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,168.325759887695,012995,00
2022,02,015322,005,11,020110,2,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,013456,00
2022,02,015322,021,11,020110,2,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,168.325759887695,013456,00
2022,02,015322,042,11,020110,2,6,01,0,2,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0, ,2,168.325759887695,013456,00
2022,02,015322,065,11,020110,2,6,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,013456,00
2022,02,015322,077,11,020110,2,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,168.325759887695,013456,00
2022,02,015322,088,11,020110,2,6,01,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,168.325759887695,013456,00
2022,02,015322,125,11,020110,2,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,168.325759887695,013456,00
2022,02,015322,135,11,020110,2,6,02,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,168.325759887695,013456,00
2022,02,015347,013,11,022006,5,7,01,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,015,11,022006,5,7,01,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,085,11,022006,5,7,02,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,086,11,022006,5,7,01,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,088,11,022006,5,7,02,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,089,11,022006,5,7,01,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,090,11,022006,5,7,01,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015347,092,11,022006,5,7,03,1,0,0,4,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013033,00
2022,02,015371,068,11,021003,5,7,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,070,11,021003,5,7,02,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,073,11,021003,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,076,11,021003,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,172,11,021003,5,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,173,11,021003,5,7,02,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,175,11,021003,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015371,176,11,021003,5,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,218.279037475586,013686,00
2022,02,015382,105,11,022002,5,7,02,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015382,106,11,022002,5,7,02,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015382,107,11,022002,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,218.279037475586,013006,00
2022,02,015382,108,11,022002,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015382,257,11,022002,5,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,218.279037475586,013006,00
2022,02,015382,258,11,022002,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015382,260,11,022002,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015382,262,11,022002,5,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,218.279037475586,013006,00
2022,02,015408,024,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,275.381225585938,036531,00
2022,02,015408,049,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,275.381225585938,036531,00
2022,02,015408,098,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,275.381225585938,036531,00
2022,02,015408,122,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,275.381225585938,036531,00
2022,02,015408,147,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,275.381225585938,036531,00
2022,02,015408,172,11,030101,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,275.381225585938,036531,00
2022,02,015422,012,11,030213,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,367.174987792969,036203,02
2022,02,015422,025,11,030213,6,3,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,367.174987792969,036203,02
2022,02,015422,037,11,030213,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,367.174987792969,036203,02
2022,02,015422,050,11,030213,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,367.174987792969,036203,02
2022,02,015422,062,11,030213,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,367.174987792969,036203,02
2022,02,015422,088,11,030213,6,3,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,367.174987792969,036203,02
2022,02,015447,008,11,030504,6,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,367.174987792969,036856,01
2022,02,015447,033,11,030504,6,5,01,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0, ,2,367.174987792969,036856,01
2022,02,015447,050,11,030504,6,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,367.174987792969,036856,01
2022,02,015447,062,11,030504,6,5,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,367.174987792969,036856,01
2022,02,015447,078,11,030504,6,5,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,367.174987792969,036856,01
2022,02,015447,092,11,030504,6,5,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,367.174987792969,036856,01
2022,02,015476,157,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,158,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,159,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,160,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,332,11,030213,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,333,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015476,334,11,030213,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,152.735961914063,036317,00
2022,02,015476,335,11,030213,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036317,00
2022,02,015507,073,11,030602,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,074,11,030602,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,075,11,030602,6,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,076,11,030602,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,155,11,030602,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,156,11,030602,6,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,157,11,030602,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015507,158,11,030602,6,7,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036171,00
2022,02,015513,001,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0, ,2,152.735961914063,036769,00
2022,02,015513,012,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036769,00
2022,02,015513,023,11,030712,6,6,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,152.735961914063,036769,00
2022,02,015513,046,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,152.735961914063,036769,00
2022,02,015513,057,11,030712,6,6,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,152.735961914063,036769,00
2022,02,015513,068,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036769,00
2022,02,015513,079,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,152.735961914063,036769,00
2022,02,015513,102,11,030712,6,6,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,152.735961914063,036769,00
2022,02,015523,105,11,030501,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,106,11,030501,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,107,11,030501,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,108,11,030501,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,245,11,030501,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,246,11,030501,6,7,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015523,247,11,030501,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,152.735961914063,036839,00
2022,02,015523,248,11,030501,6,7,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,152.735961914063,036839,00
2022,02,015535,001,11,040104,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046441,01
2022,02,015535,036,11,040104,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046441,01
2022,02,015535,054,11,040104,6,1,02,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0, ,2,298.026611328125,046441,01
2022,02,015535,071,11,040104,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046441,01
2022,02,015535,124,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,298.026611328125,046441,01
2022,02,015535,143,11,040104,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046441,01
2022,02,015551,005,11,040102,6,1,00,99, , , , , , , , , , , , , , , , , , , , ,2,705.287109375,042676,00
2022,02,015551,026,11,040102,6,1,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,705.287109375,042676,00
2022,02,015551,089,11,040102,6,1,01,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,705.287109375,042676,00
2022,02,015551,108,11,040102,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,705.287109375,042676,00
2022,02,015551,170,11,040102,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,705.287109375,042676,00
2022,02,015553,020,11,040122,6,1,01,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,043292,00
2022,02,015553,043,11,040122,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,227.009429931641,043292,00
2022,02,015553,064,11,040122,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,227.009429931641,043292,00
2022,02,015553,086,11,040122,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,227.009429931641,043292,00
2022,02,015553,109,11,040122,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,227.009429931641,043292,00
2022,02,015553,132,11,040122,6,1,01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,043292,00
2022,02,015553,154,11,040122,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,227.009429931641,043292,00
2022,02,015553,242,11,040122,6,1,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,227.009429931641,043292,00
2022,02,015568,010,11,040109,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,298.026611328125,046524,00
2022,02,015568,037,11,040109,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046524,00
2022,02,015568,067,11,040109,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046524,00
2022,02,015568,096,11,040109,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046524,00
2022,02,015568,107,11,040109,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046524,00
2022,02,015568,125,11,040109,6,1,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0, ,2,298.026611328125,046524,00
2022,02,015570,001,11,040102,6,1,00,99, , , , , , , , , , , , , , , , , , , , ,2,155.469345092773,042767,00
2022,02,015570,019,11,040102,6,1,00,99, , , , , , , , , , , , , , , , , , , , ,2,155.469345092773,042767,00
2022,02,015570,057,11,040102,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,155.469345092773,042767,00
2022,02,015570,071,11,040102,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,155.469345092773,042767,00
2022,02,015570,093,11,040102,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,155.469345092773,042767,00
2022,02,015570,111,11,040102,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,155.469345092773,042767,00
2022,02,015570,148,11,040102,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,155.469345092773,042767,00
2022,02,015570,166,11,040102,6,1,02,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,155.469345092773,042767,00
2022,02,015614,028,11,040101,6,1,02,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,042469,02
2022,02,015614,042,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,227.009429931641,042469,02
2022,02,015614,056,11,040101,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,042469,02
2022,02,015614,086,11,040101,6,1,02,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,042469,02
2022,02,015614,097,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,227.009429931641,042469,02
2022,02,015614,109,11,040101,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,227.009429931641,042469,02
2022,02,015614,136,11,040101,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,227.009429931641,042469,02
2022,02,015622,018,11,040103,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,051260,00
2022,02,015622,025,11,040103,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,051260,00
2022,02,015622,034,11,040103,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,298.026611328125,051260,00
2022,02,015622,050,11,040103,6,1,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,051260,00
2022,02,015622,055,11,040103,6,1,02,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,051260,00
2022,02,015639,007,11,040112,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,705.287109375,042991,00
2022,02,015639,020,11,040112,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,705.287109375,042991,00
2022,02,015639,038,11,040112,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,705.287109375,042991,00
2022,02,015639,051,11,040112,6,1,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,705.287109375,042991,00
2022,02,015639,068,11,040112,6,1,02,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,705.287109375,042991,00
2022,02,015639,084,11,040112,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,705.287109375,042991,00
2022,02,015649,017,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,223.519958496094,042255,01
2022,02,015649,031,11,040104,6,1,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0, ,2,223.519958496094,042255,01
2022,02,015649,055,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,223.519958496094,042255,01
2022,02,015649,067,11,040104,6,1,02,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,223.519958496094,042255,01
2022,02,015649,080,11,040104,6,1,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,223.519958496094,042255,01
2022,02,015649,105,11,040104,6,1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,223.519958496094,042255,01
2022,02,015673,009,11,040520,3,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015673,023,11,040520,3,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015673,052,11,040520,3,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015673,066,11,040520,3,4,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015673,095,11,040520,3,4,01,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015673,109,11,040520,3,4,02,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,205.372894287109,051042,00
2022,02,015712,005,11,040128,6,4,02,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0, ,2,298.026611328125,046340,01
2022,02,015712,025,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,2,298.026611328125,046340,01
2022,02,015712,085,11,040128,6,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046340,01
2022,02,015712,102,11,040128,6,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046340,01
2022,02,015712,116,11,040128,6,4,01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046340,01
2022,02,015712,130,11,040128,6,4,01,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0, ,2,298.026611328125,046340,01
2022,02,015726,009,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,298.026611328125,043502,00
2022,02,015726,028,11,040128,6,4,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,298.026611328125,043502,00
2022,02,015726,046,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,298.026611328125,043502,00
2022,02,015726,084,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,298.026611328125,043502,00
2022,02,015726,102,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,298.026611328125,043502,00
2022,02,015726,121,11,040128,6,4,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,2,298.026611328125,043502,00
